,loan_id,account_id,amount,duration,payments,status,year_x,month_x,day_x,fulldate_x,location,purpose,remaining_months,district_id,frequency,parseddate,year_y,month_y,day_y,city_x,state_name,state_abbrev,region,division,bank_branch,Latitude,Longitude,client_id,sex,fulldate_y,day,month,year,age,social,first,middle,last,phone,email,address_1,address_2,city_y,state,zipcode
45880,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001137,Female,1997-03-05,5,3,1997,22,721-63-0272,Karen,Haylee,Trujillo,212-527-9806,karen.trujillo@outlook.com,98 E. Birchpond St.,,New York City,NY,10008
45881,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001156,Female,1953-11-11,11,11,1953,66,216-01-4345,Evie,Aisha,Patrick,212-290-8567,evie.patrick@outlook.com,5 Jackson St.,,New York City,NY,10174
45882,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001158,Female,1974-08-21,21,8,1974,45,195-42-8549,Aileen,Kyra,Shepherd,212-994-8393,aileen.shepherd@hotmail.com,7810 Charles St.,,New York City,NY,10036
45883,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001175,Male,1945-10-25,25,10,1945,74,872-41-4958,Joe,Leonardo,Heath,212-875-6240,joe.heath@outlook.com,997 E. Edgemont St.,,New York City,NY,10174
45884,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001176,Female,1938-08-31,31,8,1938,81,738-78-4412,Alani,Jazlyn,Velasquez,212-412-9729,alani.velasquez@yahoo.com,493 Wild Horse St.,,New York City,NY,10017
45885,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001178,Female,1991-10-04,4,10,1991,28,165-13-5844,Liana,Savanna,Roth,212-407-3083,liana.roth@gmail.com,624 Heritage St.,,New York City,NY,10104
45886,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001179,Female,1950-10-05,5,10,1950,69,100-27-1016,Charleigh,Zariah,Meyers,212-391-0632,charleigh.meyers@outlook.com,68 Hall St.,,New York City,NY,10153
45887,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001181,Male,1959-11-12,12,11,1959,60,215-34-1259,Ariel,Brody,Valencia,212-447-9736,ariel.valencia@outlook.com,9832 West St.,,New York City,NY,10003
45888,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001211,Male,1998-07-14,14,7,1998,21,177-29-1451,Boston,Juan,Hancock,212-090-4333,boston.hancock@gmail.com,38 Amherst St.,,New York City,NY,10022
45889,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001213,Male,1986-04-28,28,4,1986,33,621-61-8869,Santino,Cole,Grimes,212-010-2957,santino.grimes@gmail.com,8875 Gates Street,,New York City,NY,10163
45890,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001219,Male,1964-07-31,31,7,1964,55,653-37-1943,Sylas,Weston,Dillon,212-635-2396,sylas.dillon@outlook.com,9592 Elm Drive,,New York City,NY,10173
45891,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001244,Male,1984-05-02,2,5,1984,35,943-02-4624,Cayson,Giovanni,Wiggins,212-825-2848,cayson.wiggins@gmail.com,8272 Parker Ave.,,New York City,NY,10163
45892,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001251,Male,1979-05-30,30,5,1979,40,894-46-2845,Julien,Alex,Russo,212-252-7834,julien.russo@outlook.com,565 Olive Lane,,New York City,NY,10260
45893,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001252,Female,1973-08-19,19,8,1973,46,199-56-1152,Marie,Sasha,Huff,212-198-2647,marie.sasha.huff6@gmail.com,9686 Pineknoll Street,,New York City,NY,10001
45894,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001255,Female,1986-08-07,7,8,1986,33,340-41-9110,Maryam,Adelina,Monroe,212-146-5433,maryam.monroe7@hotmail.com,155 S. Hillside Lane,Unit 79,New York City,NY,10024
45895,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001269,Female,1968-12-31,31,12,1968,51,611-32-0882,Coraline,Henley,Wilkinson,212-516-1997,coraline.wilkinson@outlook.com,781 Lawrence Ave.,,New York City,NY,10008
45896,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001275,Female,1971-10-10,10,10,1971,48,186-24-1447,Lainey,Anya,Kirby,212-977-4972,lainey.kirby@gmail.com,48 Stonybrook Road,,New York City,NY,10108
45897,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001291,Female,1984-04-18,18,4,1984,35,360-59-2153,Jaliyah,Braylee,Bruce,212-663-6248,jaliyah.bruce@gmail.com,8037 Theatre Road,Unit 5,New York City,NY,10199
45898,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001293,Male,1947-01-29,29,1,1947,73,698-28-3221,Sage,Jude,Ware,212-521-6634,sage.ware3@gmail.com,817 Cardinal Street,,New York City,NY,10026
45899,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001294,Female,1950-05-29,29,5,1950,69,996-77-5460,Addisyn,Dallas,Singleton,212-024-2918,addisyn.singleton@outlook.com,3 West Swanson St.,,New York City,NY,10001
45900,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001309,Male,1995-06-17,17,6,1995,24,434-56-5887,Jacoby,Malachi,Blackwell,212-499-1193,jacoby.blackwell@yahoo.com,188 Vernon Drive,,New York City,NY,10009
45901,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001335,Female,1981-01-25,25,1,1981,39,162-86-6449,Tiana,Dayana,Wyatt,212-050-1469,tiana.wyatt@outlook.com,39 E. Ridgeview Lane,,New York City,NY,10080
45902,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001336,Male,1982-11-04,4,11,1982,37,530-67-2171,Rohan,Jeremy,Macdonald,212-936-0483,rohan.macdonald@yahoo.com,965 Jones Avenue,,New York City,NY,10279
45903,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001343,Female,1959-08-16,16,8,1959,60,592-34-1413,Saylor,Mira,Vincent,212-327-7219,saylor.vincent@gmail.com,55 Pawnee Dr.,,New York City,NY,10080
45904,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001344,Male,1955-02-18,18,2,1955,64,496-42-4849,Jefferson,Grant,Mcclain,212-451-5141,jefferson.mcclain@hotmail.com,23 West Temple St.,,New York City,NY,10104
45905,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001350,Male,1979-04-28,28,4,1979,40,974-56-7209,Morgan,Oscar,English,212-183-9939,morgan.english@gmail.com,199 Laurel St.,,New York City,NY,10004
45906,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001351,Female,1971-09-24,24,9,1971,48,314-21-1440,Oakley,Mae,Garrison,212-990-4858,oakley.garrison@outlook.com,9842 East Gartner Ave.,,New York City,NY,10087
45907,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001356,Male,1952-09-18,18,9,1952,67,995-78-6573,Kristian,Maverick,Jacobson,212-919-1785,kristian.jacobson43@outlook.com,9 Wintergreen Ave.,,New York City,NY,10018
45908,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001359,Female,1971-09-04,4,9,1971,48,406-98-7756,Ivanna,Emelia,Heath,212-480-2987,ivanna.emelia.heath3@gmail.com,9178 W. Williams Court,,New York City,NY,10121
45909,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001360,Male,1966-08-19,19,8,1966,53,113-76-5077,Hezekiah,Aidan,Woodard,212-138-3317,hezekiah.woodard2@gmail.com,660 Fairground Ave.,,New York City,NY,10023
45910,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001361,Female,1942-09-29,29,9,1942,77,864-83-6856,Miah,Margot,Dalton,212-558-9030,miah.dalton@outlook.com,337 Gregory St.,,New York City,NY,10123
45911,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001362,Male,1949-01-03,3,1,1949,71,947-25-4469,Lee,Tucker,Huang,212-705-2665,lee.huang@hotmail.com,120 Mayfair St.,,New York City,NY,10040
45912,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001364,Male,1953-12-28,28,12,1953,66,634-26-4991,Alessandro,Avery,Kemp,212-331-0172,alessandro.kemp4@yahoo.com,687 Longbranch Ave.,,New York City,NY,10031
45913,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001365,Female,1958-02-23,23,2,1958,61,994-79-8721,Jessie,Aniya,Callahan,212-096-6142,jessie.callahan5@gmail.com,8 Essex Avenue,,New York City,NY,10281
45914,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001387,Female,1997-02-22,22,2,1997,22,857-31-5625,Kimber,Saylor,Camacho,212-135-5408,kimber.camacho48@gmail.com,37 College Ave.,,New York City,NY,10038
45915,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001440,Male,1998-01-17,17,1,1998,22,944-51-6593,Carmelo,Jax,Meadows,212-843-5410,carmelo.meadows115@gmail.com,99 Pumpkin Hill Drive,,New York City,NY,10040
45916,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001470,Male,1962-05-04,4,5,1962,57,434-48-7133,Harper,Lincoln,Durham,212-539-2937,harper.durham@gmail.com,7989 Sussex Dr.,,New York City,NY,10034
45917,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001471,Female,1958-09-15,15,9,1958,61,272-22-4102,Tenley,Kori,Dyer,212-047-9701,tenley.dyer@outlook.com,691 West Elizabeth St.,,New York City,NY,10022
45918,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001472,Female,1987-09-10,10,9,1987,32,162-64-6652,Sutton,Montserrat,Mcclure,212-343-3683,sutton.mcclure@hotmail.com,9019 W. Magnolia Ave.,,New York City,NY,10154
45919,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001473,Female,1951-12-06,6,12,1951,68,759-33-6978,Elaine,Lorelai,Blackwell,212-706-7304,elaine.blackwell9@outlook.com,8848 Pin Oak Drive,,New York City,NY,10001
45920,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001479,Male,1976-06-22,22,6,1976,43,747-09-6904,Chaim,Gavin,Melendez,212-915-4941,chaim.melendez@gmail.com,7695 White Ave.,,New York City,NY,10029
45921,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001483,Female,1971-05-10,10,5,1971,48,163-35-9902,Meadow,Kynlee,Clay,212-842-7027,meadow.clay@gmail.com,113 Golden Star Drive,,New York City,NY,10173
45922,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001484,Male,1972-06-18,18,6,1972,47,410-27-7889,Kareem,Parker,Herman,212-053-7804,kareem.herman@gmail.com,61 Elizabeth Lane,,New York City,NY,10001
45923,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001493,Male,1942-12-29,29,12,1942,77,154-81-0308,Samir,Easton,Lowery,212-202-5046,samir.lowery3@gmail.com,94 Arch St.,,New York City,NY,10199
45924,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001494,Female,1935-03-22,22,3,1935,84,735-25-0031,Erica,Avah,Preston,212-073-3135,erica.preston@outlook.com,7486 King St.,,New York City,NY,10128
45925,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001495,Female,1951-02-10,10,2,1951,68,713-99-4584,Esme,Kenley,Small,212-200-0044,esme.kenley.small@gmail.com,8372 Glenridge Dr.,,New York City,NY,10055
45926,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001496,Female,1962-06-08,8,6,1962,57,656-04-6255,Leona,Aviana,Wu,212-326-2604,leona.wu@gmail.com,891 Sleepy Hollow St.,,New York City,NY,10123
45927,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001500,Male,2001-12-12,12,12,2001,18,605-72-3360,Jamal,Jose,Hull,212-811-8501,jamal.hull@yahoo.com,260 Illinois Drive,,New York City,NY,10003
45928,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001525,Male,1963-03-09,9,3,1963,56,272-24-3408,Kingsley,Leo,Nielsen,212-730-7406,kingsley.nielsen229@outlook.com,70 Military Dr.,,New York City,NY,10005
45929,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001526,Female,1955-03-15,15,3,1955,64,822-01-5282,Sloan,Meadow,Mosley,212-792-8156,sloan.mosley115@yahoo.com,371 Bank Street,,New York City,NY,10108
45930,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001561,Female,1943-09-16,16,9,1943,76,535-81-3195,Wren,Zahra,Winters,212-105-0239,wren.winters@outlook.com,231 Smith Store St.,,New York City,NY,10022
45931,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001562,Male,1939-08-14,14,8,1939,80,744-74-5231,Chad,Miles,Hebert,212-859-4316,chad.hebert@gmail.com,9295 Stonybrook Road,,New York City,NY,10011
45932,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001572,Female,1983-12-12,12,12,1983,36,683-39-2920,Elisabeth,Milan,Strong,212-850-6200,elisabeth.strong@outlook.com,8768 Santa Clara Rd.,,New York City,NY,10106
45933,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001580,Female,1988-06-18,18,6,1988,31,161-27-2755,Janessa,Sloan,Whitehead,212-975-5876,janessa.whitehead229@gmail.com,33 Rosewood Street,Unit 1B,New York City,NY,10045
45934,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001583,Female,1992-01-08,8,1,1992,28,120-39-2057,Livia,Karlee,Escobar,212-119-8291,livia.escobar@outlook.com,771 Greystone St.,,New York City,NY,10090
45935,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001584,Female,1982-01-29,29,1,1982,38,196-59-9220,Rayna,Laylah,Knox,212-854-0474,rayna.knox@yahoo.com,77 East Briarwood St.,Apt. 3D,New York City,NY,10121
45936,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001639,Female,1979-05-01,1,5,1979,40,165-62-8861,Carolyn,Clare,Lowery,212-147-4358,carolyn.lowery@outlook.com,7404 Green Lake St.,,New York City,NY,10162
45937,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001642,Female,1979-10-10,10,10,1979,40,889-00-9824,Royal,Corinne,Sellers,212-815-1402,royal.sellers@gmail.com,79 Cooper St.,,New York City,NY,10122
45938,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001650,Male,1973-03-29,29,3,1973,46,411-46-3170,Trace,Kai,Mcmahon,212-897-6492,trace.mcmahon@outlook.com,455 Sunset St.,,New York City,NY,10012
45939,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001659,Female,1957-12-15,15,12,1957,62,197-64-4897,Leanna,Claudia,Dorsey,212-114-5810,leanna.dorsey@outlook.com,8827 W. Greystone St.,,New York City,NY,10116
45940,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001660,Female,2002-12-11,11,12,2002,17,810-23-2499,Zoie,Kristina,Weeks,212-551-4134,zoie.weeks@hotmail.com,669 N. Pineknoll St.,,New York City,NY,10040
45941,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001666,Male,1961-08-31,31,8,1961,58,491-35-6780,Billy,Bennett,Duffy,212-921-4864,billy.duffy@gmail.com,8468 Old Olive Dr.,,New York City,NY,10038
45942,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001667,Female,1960-08-13,13,8,1960,59,660-78-6787,Nola,Zariyah,Leblanc,212-797-3693,nola.leblanc@outlook.com,866 Linda Street,,New York City,NY,10027
45943,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001686,Female,1967-11-08,8,11,1967,52,971-32-4771,Aubrielle,Penny,House,212-795-5230,aubrielle.house67@hotmail.com,89 East Beaver Ridge Rd.,,New York City,NY,10019
45944,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001687,Male,1967-02-27,27,2,1967,52,300-12-6631,Lamar,King,Vaughan,212-209-1580,lamar.vaughan8@outlook.com,40 Magnolia Street,,New York City,NY,10041
45945,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00001689,Male,1956-12-04,4,12,1956,63,863-26-7831,Jamie,Kaleb,Rush,212-671-8430,jamie.rush@gmail.com,195 N. Blue Spring Ave.,,New York City,NY,10037
