loan_id,funded_amount,funded_date,duration_years,duration_months,_10_yr_treasury_index_date_funded,interest_rate_percent,interest_rate,payments,total_past_payments,loan_balance,property_value,purpose,firstname,middlename,lastname,social,phone,title,employment_length,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BUILDING_CLASS_AT_PRESENT,ADDRESS_1,ADDRESS_2,ZIP_CODE,CITY,STATE,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,TAX_CLASS_AT_TIME_OF_SALE
LL0001319,1120000,2014-02-20,20,240,2.7599999904632568,4.1589999198913574,4.1590001434087753E-2,6881.18017578125,70,638317.25,1347050,boat,Jaxon,Hunter,Roberts,252-89-5024,968-978-4135,Physician/Medical Director,8,44 CONDO PARKING                           ,4,RP,120 OCEANA DRIVE WEST,2,10153,New York City,NY,1,0,0,4
LL0001320,885500,2017-03-22,30,360,2.4049999713897705,4.004000186920166,4.0040001273155212E-2,4229.5498046875,33,745924.6875,936250,commerical property,Stephen,Dakota,Seaman,974-74-5180,325-248-0054,Principal Consultant,5,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,170 HICKS,1,10030,New York City,NY,1,0,0,2
LL0001321,756000,2016-11-26,30,360,2.3571999073028564,3.9560000896453857,3.9560001343488693E-2,3590.110107421875,37,623166,932550,home,Daisy,Charlie,Payne,753-31-0353,964-929-0525,Attorney,12,14 RENTALS - 4-10 UNIT                     ,2A,S5,2980 NOSTRAND AVENUE,5,10028,New York City,NY,6,2000,5100,2
LL0001322,1460000,2015-11-27,30,360,2.2200000286102295,3.8190000057220459,3.8189999759197235E-2,6818.77978515625,49,1125879.875,1594800,home,Serenity,Sophia,Ward,275-40-9572,278-271-4978,Senior Vice President,4,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,259 AINSLIE STREET,4,10108,New York City,NY,1,0,0,2
LL0001323,1644000,2018-07-16,30,360,2.8499999046325684,4.4479999542236328,0.04447999969124794,8279.1904296875,17,1503253.75,1850700,commerical property,Juliette,Noelle,Harper,973-76-0726,806-047-9839,VP,6,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,275 WEST 96TH STREET,11G-1,10087,New York City,NY,1,,,2
LL0001324,671000,2018-06-22,30,360,2.9000000953674316,4.499000072479248,4.4989999383687973E-2,3399.4599609375,18,609809.75,878900,home,Zachary,Ian,Pyle,459-28-8044,850-277-7679,Managing Director,9,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,1155 47TH   STREET,2,10167,New York City,NY,1,0,0,2
LL0001325,781000,2014-07-07,15,180,2.630000114440918,3.9289999008178711,3.9289999753236771E-2,5749.2099609375,65,407301.0625,881200,investment property,Juliana,Michelle,Rose,678-76-5410,480-559-2052,Branch Manager,14,04 TAX CLASS 1 CONDOS                      ,1A,R3,1468 45TH STREET,2,10185,New York City,NY,1,0,0,1
LL0001326,895000,2019-02-24,30,360,2.6500000953674316,4.249000072479248,4.2490001767873764E-2,4402.33984375,10,850976.625,1090550,home,Alexander,William,Griffith,167-59-3044,557-955-5847,SVP Corporate Affairs ,17,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,45 WALKER STREET,5,10259,New York City,NY,1,,,2
LL0001327,2136000,2017-10-15,15,180,2.2730000019073486,3.5710000991821289,0.03570999950170517,15344.4697265625,26,1737043.625,2176400,commerical property,Madison,Charlotte,Nash,533-63-6335,402-513-1270,VP Service Operations,11,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,158 WITHERS STREET,6,10043,New York City,NY,6,2842,3870,2
LL0001328,5181000,2014-01-11,30,360,2.880000114440918,4.4749999046325684,4.4750001281499863E-2,26174.4609375,71,3322613.25,5290050,home,Eduardo,Nehemiah,Eller,970-72-6349,281-881-6739,Director,16,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,17 EAST 12TH STREET,3,10090,New York City,NY,1,,,2
LL0001329,1410000,2013-02-21,30,360,1.9900000095367432,3.5889999866485596,3.5890001803636551E-2,6401.7900390625,82,885053.4375,1535250,commerical property,Sierra,Kaia,Adkins,334-13-9909,321-579-7055,SVP Sales & Strategic Development,10,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,226 16TH   STREET,5,10154,New York City,NY,1,0,0,2
LL0001330,1880000,2015-02-14,30,360,2.0199999809265137,3.6180000305175781,3.6180000752210617E-2,8566.3603515625,58,1383151.125,1969100,home,Justice,Holly,Rowe,755-03-7088,490-061-0291,Owner,6,04 TAX CLASS 1 CONDOS                      ,1C,R6,67 JEFFERSON AVENUE,1,10174,New York City,NY,1,0,0,1
LL0001331,1452000,2012-11-16,30,360,1.5800000429153442,3.1789999008178711,3.1789999455213547E-2,6262.75,85,919665.9375,1642100,commerical property,Bryson,River,Muhammad,589-29-5913,338-820-3906,CRNA,15,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,120 GREENWICH STREET,11E,10022,New York City,NY,1,,,2
LL0001332,863500,2012-10-14,30,360,1.690000057220459,3.2890000343322754,3.2889999449253082E-2,3776.510009765625,86,538719.75,1175250,investment property,Maverick,Oscar,Dunn,752-81-0280,301-722-6992,Principal Medical Writer ,3,44 CONDO PARKING                           ,4,RG,444 12TH   STREET,14,10119,New York City,NY,1,0,0,4
LL0001333,5610000,2017-04-07,30,360,2.3822000026702881,3.9769999980926514,0.03976999968290329,26708.66015625,32,4755323,5779950,investment property,Leon,Maximiliano,Allison,553-66-8361,806-298-1964,Provider,2,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,944 PARK AVENUE,14,10021,New York City,NY,1,,,2
LL0001334,1520000,2019-09-13,30,360,1.8999999761581421,3.499000072479248,0.03497999906539917,6823.77978515625,3,1499528.625,1645500,investment property,Milana,Harper,Miller,671-46-0977,653-087-8990,Executive Director,17,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,57 WEST 58TH STREET,10I,10119,New York City,NY,1,,,2
LL0001335,3672000,2019-06-10,15,180,2.1500000953674316,3.4460000991821289,3.4460000693798065E-2,26153.220703125,6,3515080.75,3862250,boat,Francisco,River,Oliver,711-10-2793,515-133-7291,Anesthetist,12,02 TWO FAMILY DWELLINGS                    ,1,B1,298 SACKETT STREET,2,10249,New York City,NY,2,1735,3415,1
LL0001336,1596000,2014-10-23,30,360,2.2899999618530273,3.8880000114440918,3.8880001753568649E-2,7516.85986328125,62,1129954.875,1750800,home,Carter,Daniel,Brown,349-79-3987,943-611-5057,Physician,1,04 TAX CLASS 1 CONDOS                      ,1C,R6,1040 57TH STREET,2,10003,New York City,NY,1,0,0,1
LL0001337,1210000,2018-06-09,15,180,2.9300000667572021,4.2290000915527344,4.2289998382329941E-2,9089.7099609375,18,1046385.125,1238550,commerical property,Nia,Lacey,Hammond,621-58-2081,752-206-1085,Head of Communications,13,04 TAX CLASS 1 CONDOS                      ,1A,R3,465 WILLOW ROAD EAST,1,10108,New York City,NY,1,,,1
LL0001338,1085500,2013-04-01,30,360,1.8600000143051147,3.4590001106262207,3.4589998424053192E-2,4849.56982421875,81,692684.75,1208800,home,Axel,Greyson,Chow,920-53-5720,910-822-1241,CEO/Pricate Wealth Manager,11,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,45 CHRISTOPHER STREET,11F,10154,New York City,NY,1,,,2
LL0001339,885500,2018-09-17,30,360,2.9900000095367432,4.5890002250671387,4.5889999717473984E-2,4533.64990234375,15,817495.3125,909050,commerical property,Kaleb,Malachi,Warren,882-54-6530,730-630-6439,Sales manager,8,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,643 PRESIDENT STREET,14,10111,New York City,NY,10,2000,6875,2
LL0001340,1130000,2019-04-23,15,180,2.5699999332427979,3.8689999580383301,3.8690000772476196E-2,8284.490234375,8,1063724.125,1262650,home,Oliver,Israel,Jensen,314-71-8492,699-386-7877,Financial Advisor,13,04 TAX CLASS 1 CONDOS                      ,1A,R3,360 BARLOW AVENUE,4,10037,New York City,NY,1,,,1
LL0001341,1430000,2018-07-23,30,360,2.9600000381469727,4.5590000152587891,4.5589998364448547E-2,7295.81982421875,17,1305971.125,1456350,home,Lorenzo,Elliott,Matthews,193-78-3369,519-472-6386,Branch Office Manager,18,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,706 SACKETT STREET,8,10282,New York City,NY,1,0,0,2
LL0001342,830000,2012-08-07,30,360,1.6599999666213989,3.2590000629425049,3.2590001821517944E-2,3616.31005859375,88,511764.40625,1025150,investment property,Savannah,Isabella,Baker,546-19-0250,358-642-9113,Production Mnager,17,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,859 BAY RIDGE AVENUE,6,10038,New York City,NY,1,0,0,2
LL0001343,1500000,2019-02-10,30,360,2.630000114440918,4.2290000915527344,4.2289998382329941E-2,7360.669921875,10,1426393.25,1516250,home,Avah,Charlotte,Hobbs,941-44-8405,376-818-4405,Executive Vice President,7,04 TAX CLASS 1 CONDOS                      ,1A,R3,1144 58TH STREET,3,10120,New York City,NY,1,0,0,1
LL0001344,1250000,2016-04-07,15,180,1.7000000476837158,2.999000072479248,2.9990000650286674E-2,8631.669921875,44,870206.5625,1498200,commerical property,Ariel,Sydney,Webb,175-60-0031,504-718-4285,General Manager,6,04 TAX CLASS 1 CONDOS                      ,1A,R3,18-08 CORPORAL KENNEDY STR,5,10055,New York City,NY,1,,,1
LL0001345,1810000,2014-06-12,30,360,2.5799999237060547,4.1779999732971191,4.1779998689889908E-2,8827.990234375,66,1227353,2091450,commerical property,Oscar,Arthur,Hitchcock,959-02-8065,667-407-0219,Director Mergers & Acquisitions,11,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,461 WASHINGTON AVENUE,2,10010,New York City,NY,1,0,0,2
LL0001346,1452000,2012-09-18,15,180,1.8200000524520874,3.1189999580383301,3.1190000474452972E-2,10110.5595703125,87,572381.625,1645050,boat,Jameson,Ashton,Simpson,143-13-0617,868-752-8567,Pilot,11,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,105 LORIMER STREET,2,10165,New York City,NY,1,0,0,2
LL0001347,2004000,2012-12-22,30,360,1.7699999809265137,3.3680000305175781,0.03367999941110611,8851.83984375,84,1260445,2252300,commerical property,Katelyn,Paris,Carr,487-21-1327,327-803-0385,Branch Manager,1,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,9 N. MOORE STREET,3,10120,New York City,NY,1,,,2
LL0001348,655000,2014-02-04,30,360,2.6400001049041748,4.2389998435974121,4.2390000075101852E-2,3217.989990234375,70,429740.71875,762850,home,Riley,Jazmin,King,385-98-1059,458-325-7462,Executive,13,44 CONDO PARKING                           ,4,RG,65 OCEANA DRIVE EAST,20,10167,New York City,NY,1,0,0,4
LL0001349,1680000,2019-11-11,30,360,1.940000057220459,3.5380001068115234,3.5379998385906219E-2,7579.6298828125,1,1672420.375,1802550,home,Hudson,Grant,Palma,288-50-3062,735-935-5449,Consultant,18,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,81 SAINT MARKS PLACE,2,10120,New York City,NY,1,0,0,2
LL0001350,1610000,2012-10-22,15,180,1.8300000429153442,3.128000020980835,3.1279999762773514E-2,11217.75,86,645273.875,1801350,commerical property,Elle,Joy,Figueroa,252-66-0630,720-689-0594,Executive Director,14,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,227 SKILLMAN STREET,2,10128,New York City,NY,1,0,0,2
LL0001351,1180000,2016-10-01,30,360,1.5944000482559204,3.1930000782012939,3.1929999589920044E-2,5098.58984375,39,981154.875,1299350,home,Manuel,Josue,Bass,127-71-8421,469-184-4770,CEO,17,12 CONDOS - WALKUP APARTMENTS              ,2,R2,57-15 69TH   LANE,6,10013,New York City,NY,1,,,2
LL0001352,877500,2016-02-10,15,180,1.7100000381469727,3.0090000629425049,3.0090000480413437E-2,6063.64990234375,46,598572,948550,boat,Kylee,Evangeline,Lynch,174-24-5168,506-956-0578,Associate Director,13,11A CONDO-RENTALS                           ,2,RR,150 CLERMONT AVENUE,1,10175,New York City,NY,52,19659,52513,2
LL0001353,4440000,2016-09-04,30,360,1.6023999452590942,3.1979999542236328,0.031980000436306,19196.669921875,39,3691329.75,4560700,home,Miles,Kayden,Mahan,237-00-7328,643-071-8061,Physician,3,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,21 JAY STREET,2,10013,New York City,NY,1,,,2
LL0001354,2760000,2015-02-11,30,360,2,3.5969998836517334,3.5969998687505722E-2,12543.5595703125,58,2032473.5,2969250,home,Axel,Judah,Ryder,636-34-2903,508-016-2026,Physician,18,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,105 6TH AVENUE,4,10114,New York City,NY,4,1892,3360,2
LL0001355,1860000,2016-06-15,20,240,1.6000000238418579,2.997999906539917,2.9980000108480453E-2,10313.650390625,42,1426826.625,2104750,boat,Josephine,Delilah,Wells,965-22-0215,615-884-2762,Senior Director IT,3,04 TAX CLASS 1 CONDOS                      ,1A,R3,1262 51ST STREET,3,10038,New York City,NY,1,0,0,1
LL0001356,3072000,2013-03-16,30,360,2.0099999904632568,3.6070001125335693,3.6070000380277634E-2,13978.7900390625,81,1939717.875,3196100,home,Jayceon,Peyton,Fields,596-52-5697,979-768-4320,Manager,16,03 THREE FAMILY DWELLINGS                  ,1,C0,319 SACKETT STREET,3,10112,New York City,NY,3,1667,2142,1
LL0001357,560000,2012-01-04,30,360,2,3.5989999771118164,3.5989999771118164E-2,2545.699951171875,95,318158.5625,705950,investment property,Jose,Cooper,Reyes,826-16-5894,338-795-6434,general manager,15,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,23 7TH AVENUE,4,10121,New York City,NY,4,1469,2900,2
LL0001358,885000,2015-08-16,20,240,2.2000000476837158,3.5989999771118164,3.5989999771118164E-2,5177.77978515625,52,615755.5,1084950,plane,Mason,Major,Robbins,134-32-0424,915-662-1564,Chief Operating Officer,13,04 TAX CLASS 1 CONDOS                      ,1C,R6,1554 49TH   STREET,2,10108,New York City,NY,1,0,0,1
LL0001359,705000,2013-10-22,30,360,2.5399999618530273,4.1389999389648438,4.1390001773834229E-2,3422.52001953125,74,451733.71875,878100,commerical property,Melina,Aniya,Jefferson,454-49-0834,276-818-5246,Radiologist,16,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,326 EAST 94TH STREET,4,10095,New York City,NY,4,2500,3280,2
LL0001360,1596000,2016-07-07,30,360,1.3999999761581421,2.997999906539917,2.9980000108480453E-2,6727.080078125,41,1320189.75,1839650,investment property,Henley,Cameron,Guerra,673-34-7096,310-776-4234,President,18,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,179 UNION STREET,2,10158,New York City,NY,1,0,0,2
LL0001361,1848000,2019-06-26,30,360,2.0499999523162842,3.6480000019073486,3.6479998379945755E-2,8451.76953125,6,1797289.375,2037450,investment property,Alexander,Harrison,Nugent,246-29-6783,297-007-9552,CIO ,5,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,116 3RD  PLACE,4,10123,New York City,NY,1,0,0,2
LL0001362,1464000,2014-01-22,15,180,2.869999885559082,4.1690001487731934,4.1689999401569366E-2,10953.4296875,71,686306.125,1752500,investment property,Esther,Parker,Duncan,135-26-9913,951-854-1524,president ,5,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,2271 OCEAN AVENUE,2,10025,New York City,NY,1,0,0,2
LL0001363,1400000,2015-11-17,30,360,2.25,3.8489999771118164,3.8490001112222672E-2,6562.52001953125,49,1078436.75,1535300,commerical property,Giovanni,Reid,Francis,276-78-1428,348-135-3453,,7,04 TAX CLASS 1 CONDOS                      ,1A,R3,1477 PROSPECT PLACE,3,10016,New York City,NY,1,0,0,1
LL0001364,4257000,2018-01-28,30,360,2.6600000858306885,4.2560000419616699,4.2559999972581863E-2,20956.83984375,23,3774992.75,4472150,home,Cadence,Bianca,Haynes,471-17-7652,971-883-3730,Senior Director,14,46 CONDO STORE BUILDINGS                   ,4,RK,150 EAST 55TH   STREET,1,10032,New York City,NY,1,,,4
LL0001365,929500,2012-10-09,30,360,1.7400000095367432,3.3389999866485596,3.3390000462532043E-2,4090.780029296875,86,577692.5625,1181500,commerical property,Anne,Adelina,Roberson,100-71-2579,980-315-8400,President,16,04 TAX CLASS 1 CONDOS                      ,1C,R6,1548 53RD STREET,2,10011,New York City,NY,1,0,0,1
LL0001366,1690000,2013-05-24,30,360,2.0099999904632568,3.6080000400543213,3.6079999059438705E-2,7691.10986328125,79,1082402.625,1930650,commerical property,Esme,Amelia,Johnson,453-24-8904,984-790-1120,Project Specialist,18,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,363 EAST 21ST   STREET,11,10002,New York City,NY,8,2428,5920,2
LL0001367,1570000,2012-09-10,30,360,1.6799999475479126,3.2780001163482666,3.2779999077320099E-2,6856.89013671875,87,973450.625,1703450,investment property,Mae,Meredith,Charles,254-09-6586,954-707-9224,Chief Operations Officer,16,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,636 WILSON AVENUE,6,10119,New York City,NY,6,2500,4875,2
LL0001368,2280000,2016-02-05,30,360,1.8600000143051147,3.4579999446868896,0.03457999974489212,10184.83984375,46,1811497.375,2471300,investment property,Emilio,Emerson,Chambers,478-92-4697,220-796-6871,Senior Manager,3,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,21 WEST 20TH   STREET,5,10030,New York City,NY,1,,,2
LL0001369,3894000,2016-10-07,30,360,1.7180999517440796,3.3139998912811279,3.3139999955892563E-2,17084.009765625,38,3244807.5,4133050,home,Laura,Felicity,Parks,623-20-5578,679-363-1892,owner,6,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,34 WEST 17TH   STREET,3,10035,New York City,NY,1,,,2
LL0001370,3600000,2015-06-26,30,360,2.4900000095367432,4.0859999656677246,4.0860000997781754E-2,17365.919921875,54,2662240.5,3742500,home,Bennett,Ashton,Juarez,589-15-2796,923-379-0864,Senior VP,17,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,487 9TH STREET,4,10112,New York City,NY,4,1573,4580,2
LL0001371,1728000,2019-03-15,30,360,2.5899999141693115,4.1880002021789551,4.1880000382661819E-2,8438.1201171875,9,1652056.875,1742600,home,Jacob,Noah,Jones,128-84-1695,966-108-9136,CEO,17,03 THREE FAMILY DWELLINGS                  ,1,C0,589 SAINT MARKS AVENUE,4,10260,New York City,NY,3,2570,3480,1
LL0001372,1690000,2017-12-06,30,360,2.3299999237060547,3.9279999732971191,3.9280001074075699E-2,7998.330078125,24,1498040.125,1787800,investment property,Micah,Blake,Calloway,761-19-4814,495-061-5432,Director Eng & EHS,1,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,133 TAAFFE PLACE,1,10282,New York City,NY,1,0,0,2
LL0001373,1490000,2017-01-25,15,180,2.5116000175476074,3.809999942779541,3.8100000470876694E-2,10880.01953125,35,1109199.25,1723550,investment property,James,Jacob,Le,307-73-4310,652-583-5167,CEO,7,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,2093 DEAN STREET,4,10177,New York City,NY,4,3238,3168,2
LL0001374,1840000,2019-09-24,30,360,1.6399999856948853,3.2379999160766602,3.2379999756813049E-2,7995.68017578125,3,1816013,1904950,investment property,Caden,Brian,Hansen,401-94-5011,642-304-7260,Sales,7,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,350 DE GRAW STREET,4,10172,New York City,NY,1,0,0,2
LL0001375,1608000,2017-08-24,30,360,2.1939001083374023,3.7920000553131104,3.7919998168945313E-2,7485.27001953125,28,1398412.375,1651000,home,Kamden,Roberto,Sawyer,563-35-6972,929-603-9587,CEO,10,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,331 EAST 93 STREET,4,10044,New York City,NY,4,3000,3280,2
LL0001376,1460000,2017-09-01,30,360,2.1656999588012695,3.7639999389648438,3.7640001624822617E-2,6773.08984375,28,1270353.5,1502600,home,Brian,Grant,Logan,490-09-0796,429-282-8329,Senior Client Partner,16,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,279 EAST 95TH   STREET,4,10038,New York City,NY,4,3250,3567,2
LL0001377,1572000,2013-01-02,30,360,1.8600000143051147,3.4579999446868896,0.03457999974489212,7022.18017578125,83,989159.125,1759750,home,Holly,Regina,Salinas,697-24-1489,489-051-6052,Senior Vice President,3,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,224 EAST 52ND STREET,25,10012,New York City,NY,1,,,2
LL0001378,1033500,2016-11-18,30,360,2.3547999858856201,3.9539999961853027,3.9540000259876251E-2,4906.72021484375,37,851951.4375,1270450,investment property,Emma,Mia,Alvarado,389-58-3422,633-039-9562,Owner,10,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,R8,145 DIVISION AVENUE,1,10055,New York City,NY,1,0,0,2
LL0001379,1428000,2013-02-27,30,360,1.9099999666213989,3.5090000629425049,3.5089999437332153E-2,6419.52978515625,82,901598.1875,1612950,commerical property,Olive,Elliana,Fields,843-22-9438,231-191-8969,Owner,5,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,140 QUINCY STREET,5,10123,New York City,NY,1,0,0,2
LL0001380,3264000,2013-09-05,30,360,2.9800000190734863,4.5770001411437988,4.5770000666379929E-2,16687.880859375,75,2012409.25,3439450,investment property,Isabella,Harper,Vincent,162-98-3096,594-374-2354,Managing Director,3,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,157 WEST 57TH   STREET,33D,10105,New York City,NY,1,,,2
LL0001381,1404000,2016-09-12,30,360,1.6628999710083008,3.2620000839233398,3.2609999179840088E-2,6118.77978515625,39,1165367.75,1584300,home,Cesar,Reid,Pearson,841-02-2408,896-409-6137,Partner,11,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,87 LORIMER STREET,3,10039,New York City,NY,1,0,0,2
LL0001382,1160000,2013-08-06,15,180,2.6700000762939453,3.9690001010894775,0.03968999907374382,8562.3701171875,76,509259.84375,1336950,commerical property,Kayden,Asher,Frazier,627-85-1660,545-833-9615,Medical Doctor,8,12 CONDOS - WALKUP APARTMENTS              ,2,R2,57-15 69TH   LANE,3,10039,New York City,NY,1,,,2
LL0001383,1830000,2013-02-13,30,360,2.0499999523162842,3.6480000019073486,3.6479998379945755E-2,8369.4501953125,82,1143705.375,2075650,commerical property,Juniper,Braelyn,Juarez,870-60-6034,363-232-9348,Captain A-330,2,04 TAX CLASS 1 CONDOS                      ,1C,R6,184 RUSSELL STREET,1,10120,New York City,NY,1,0,0,1
LL0001384,1620000,2018-09-21,30,360,3.0699999332427979,4.6680002212524414,4.6679999679327011E-2,8370.7998046875,15,1494438,1703350,commerical property,Caiden,Donovan,Douglas,543-67-6946,877-535-8205,GM,4,04 TAX CLASS 1 CONDOS                      ,1C,R6,1637 43RD STREET,1,10166,New York City,NY,1,0,0,1
LL0001385,1460000,2017-07-27,30,360,2.3103001117706299,3.9089999198913574,3.9090000092983246E-2,6893.89013671875,29,1260077.25,1564400,investment property,Joshua,Joseph,Schaeffer,872-59-8942,331-101-1367,Director,5,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,137 ELDERT STREET,3,10023,New York City,NY,1,0,0,2
LL0001386,1780000,2012-01-23,30,360,2.0899999141693115,3.687999963760376,3.6880001425743103E-2,8180.9599609375,95,1002808.75,2105000,home,Kevin,Matteo,Banuelos,569-68-9944,351-684-7394,Managing Director,16,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,106 WEST 123 STREET,1,10003,New York City,NY,1,,,2
LL0001387,680000,2018-04-23,30,360,2.9800000190734863,4.5789999961853027,4.5790001749992371E-2,3477.449951171875,20,610450.9375,770900,home,Simon,Waylon,Stokes,138-36-4497,484-059-3571,drilling supervisor,17,04 TAX CLASS 1 CONDOS                      ,1C,R6,553 DAHILL ROAD,3,10155,New York City,NY,1,0,0,1
LL0001388,1510000,2017-10-13,30,360,2.2730000019073486,3.871999979019165,3.8710001856088638E-2,7097.1298828125,26,1325474.75,1730500,home,David,Ethan,Brown,418-35-7619,357-430-1699,MD,15,04 TAX CLASS 1 CONDOS                      ,1C,R6,5501 14TH AVE,1,10106,New York City,NY,1,0,0,1
LL0001389,1470000,2016-07-24,30,360,1.5700000524520874,3.1689999103546143,3.1690001487731934E-2,6332.3701171875,41,1210373,1592800,home,Matthew,Mason,Smith,991-02-9226,891-790-9433,Physician,7,04 TAX CLASS 1 CONDOS                      ,1C,R6,1056 55TH   STREET,2,10023,New York City,NY,1,0,0,1
LL0001390,1520000,2014-06-20,30,360,2.630000114440918,4.2290000915527344,4.2279999703168869E-2,7457.919921875,66,1027777.125,1681050,investment property,Nolan,Colton,Villarreal,942-73-7030,924-700-2225,Sales,17,03 THREE FAMILY DWELLINGS                  ,1,C0,1858 PROSPECT PLACE,4,10039,New York City,NY,3,2144,3300,1
LL0001391,1710000,2014-11-25,30,360,2.2699999809265137,3.8680000305175781,3.8679998368024826E-2,8034.2099609375,61,1219913.25,1923150,investment property,Seth,Erick,Guerra,248-83-7331,262-389-8147,RN ,13,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,922 40TH STREET,4,10001,New York City,NY,4,2003,2600,2
LL0001392,1944000,2019-04-11,30,360,2.5099999904632568,4.1079998016357422,0.04108000174164772,9402.400390625,8,1868780.75,2137250,home,Ariah,Sasha,Pacheco,281-97-0676,727-328-5988,Account Executive,8,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,24 STRONG PLACE,1,10111,New York City,NY,1,0,0,2
LL0001393,1890000,2016-07-22,30,360,1.5700000524520874,3.1679999828338623,3.1679999083280563E-2,8140.580078125,41,1556236.125,1952900,investment property,Carlos,Brody,Clinton,680-80-2303,686-985-7370,SENIOR TECH,2,12 CONDOS - WALKUP APARTMENTS              ,2,R2,61 GREEN STREET,1,10103,New York City,NY,1,0,0,2
LL0001394,1584000,2015-08-16,30,360,2.2000000476837158,3.7980000972747803,3.7980001419782639E-2,7378.9599609375,52,1200294,1843950,commerical property,Damian,Camden,Burkhart,530-81-6074,598-819-0096,Credit Risk Mgmt,15,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,518 EAST 51ST   STREET,6,10150,New York City,NY,6,3000,5712,2
LL0001395,1220000,2015-08-02,15,180,2.2000000476837158,3.499000072479248,0.03499000146985054,8720.9697265625,52,766509.6875,1360650,commerical property,Blake,Elliot,Rudd,139-98-5847,429-497-1627,Managing Director,14,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,213 EAST 93RD STREET,4,10012,New York City,NY,4,2842,3413,2
LL0001396,1880000,2018-12-12,30,360,2.9100000858306885,4.5079998970031738,4.5079998672008514E-2,9534.6201171875,12,1765584.5,1959250,home,Averie,Marilyn,Navarro,444-11-4505,862-651-8032,Executive Director,8,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11 WEST 104 STREET,9,10165,New York City,NY,1,,,2
LL0001397,1848000,2013-04-21,30,360,1.7300000190734863,3.3280000686645508,0.03328000009059906,8121.93994140625,80,1198245.125,2150300,home,Elisa,Lennon,Pope,989-39-3339,679-668-3337,Broker,8,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,1575 DEKALB AVENUE,8,10027,New York City,NY,8,3100,8060,2
LL0001398,1640000,2013-04-17,30,360,1.7300000190734863,3.3280000686645508,0.03328000009059906,7207.77978515625,80,1063377.75,1942500,commerical property,Lane,Mario,Larsen,527-01-3441,520-496-4277,Managing Director,17,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,290 EAST 2ND STREET,6,10107,New York City,NY,6,3000,4968,2
